PROSOFT : ProSoft 7.4
CRUISE-ID : mc497
OPERATOR : gianluca
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 6/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Aug 21 10:30:59 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 4
FILE_CREATION_TIME : 17-Jul-2003 16:33:02
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.34594
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm
INTEGRATION_POINTS : 5
REFLECTION_ALBEDO : 0.043
REFLECTANCE_INDEX : 0.021
REFRACTIVE_INDEX : 1.345

Level 4 Product: K Values
K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	
6.00000000	0.05356287	0.05045989	0.04144311	0.03754918	0.03549901	0.05086354	0.06191650	0.07851466	0.16964974	0.34782292	0.48802423	0.48145907	0.57835326	
7.00000000	0.05357578	0.04997889	0.04282349	0.04013214	0.03974651	0.05520149	0.06591788	0.08195946	0.16696786	0.33072223	0.45869824	0.43840327	0.49079003	
8.00000000	0.05425127	0.05036438	0.04317576	0.04069772	0.04115070	0.05725048	0.06784112	0.08346539	0.16586948	0.32010844	0.44324898	0.39824887	0.39690552	
9.00000000	0.05117379	0.04683929	0.03917420	0.03656776	0.03661728	0.05331934	0.06469328	0.08141657	0.16931321	0.33528944	0.46815537	0.38734254	0.33000496	
10.00000000	0.05370395	0.04861442	0.04069522	0.03773371	0.03817403	0.05559183	0.06744008	0.08469705	0.17632970	0.34683239	0.48406014	0.36974438	0.27898168	
11.00000000	0.05607752	0.05100711	0.04202926	0.03838604	0.03822222	0.05509872	0.06654263	0.08318083	0.17120181	0.33289715	0.46099072	0.32004194	0.21191552	
12.00000000	0.06106894	0.05611223	0.04684828	0.04326594	0.04303276	0.05878362	0.06952642	0.08570562	0.16888336	0.30984274	0.43525210	0.25920284	0.14976137	
13.00000000	0.06767932	0.06171173	0.05075058	0.04597356	0.04565089	0.06099272	0.07137788	0.08762564	0.17091883	0.30164405	0.42518825	0.20864219	0.11084814	
14.00000000	0.07646239	0.07011286	0.05708106	0.05108987	0.05023801	0.06559964	0.07618736	0.09358167	0.17971344	0.31357215	0.42743108	0.18467388	0.09790159	
15.00000000	0.08261618	0.07570303	0.06115715	0.05408061	0.05315523	0.06824592	0.07889788	0.09675051	0.18356791	0.32129632	0.41111500	0.15946024	0.08877724	
