PROSOFT : ProSoft 7.4
CRUISE-ID : mc486
OPERATOR : Missing
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 0\8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Jun 05 10:50:00 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 4
FILE_CREATION_TIME : 17-Jul-2003 16:32:41
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 1.0902
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm
INTEGRATION_POINTS : 5
REFLECTION_ALBEDO : 0.043
REFLECTANCE_INDEX : 0.021
REFRACTIVE_INDEX : 1.345

Level 4 Product: K Values
K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	K_Lu	
0.00184111	0.00188381	0.00193744	0.00260358	0.00339223	0.00347192	0.00363909	0.00383302	0.00254940	0.00084833	0.00041686	0.00055362	0.00036029	

Level 4 Product: Surface Remote Sensing Reflectances
RSR-Ls(0+)/Es	RSR-Ls(0+)/Es	RSR-Ls(0+)/Es	RSR-Ls(0+)/Es	RSR-Ls(0+)/Es	RSR-Ls(0+)/Es	RSR-Ls(0+)/Es	
412.15	442.525	490.5	510.175	554.825	664.825	683.375	
0.00288675	0.00288127	0.00383721	0.00391883	0.00470062	0.00081430	0.00088917	

Level 4 Product: Photosynthetically Available Radiation
Profiler PAR	Profiler PAR	Profiler PAR	Profiler PAR	
Depth	Profiler Par	Reference PAR	% Par (0+)	
1.00000000	53002086451422376.00000000	95564840036742784.00000000	72.93865396	
2.00000000	39458264661702600.00000000	96356131445005904.00000000	54.30036636	
3.00000000	30229843541939772.00000000	98277723114802016.00000000	41.60070376	
4.00000000	21616077582347944.00000000	98026781630287296.00000000	29.74689693	
5.00000000	17484565845740756.00000000	94624693021580112.00000000	24.06133010	
6.00000000	13797329827090368.00000000	97752116020857184.00000000	18.98715189	
7.00000000	11275009076611238.00000000	95713264123738384.00000000	15.51606815	
8.00000000	9145294014915098.00000000	99218693162963280.00000000	12.58526749	
9.00000000	7852106590895986.00000000	93947567886785184.00000000	10.80565170	
10.00000000	6717655877094198.00000000	99918289693667344.00000000	9.24448093	
11.00000000	5843158035185122.00000000	94086308669636256.00000000	8.04104349	
12.00000000	5096447293515559.00000000	98608917330052688.00000000	7.01345986	
13.00000000	4467817301680190.50000000	95133484072425744.00000000	6.14837268	
14.00000000	3991125224568355.50000000	96828280653587536.00000000	5.49237438	
15.00000000	3576406349378333.50000000	96474064436887840.00000000	4.92166031	
16.00000000	3205152424523739.00000000	96577926845121696.00000000	4.41076039	
17.00000000	2866392355863001.00000000	94971411766772816.00000000	3.94457679	
18.00000000	2569288029748613.50000000	96907367596288432.00000000	3.53571761	
19.00000000	2329769396522293.00000000	97273913481153024.00000000	3.20610480	
20.00000000	2122872384875583.00000000	95544124585235952.00000000	2.92138413	
21.00000000	1930826751275389.20000000	96909090475127312.00000000	2.65710114	
22.00000000	1756455400713014.70000000	98682010464800480.00000000	2.41714056	
23.00000000	1601413076323541.00000000	95979638700249440.00000000	2.20377955	
24.00000000	1463120190721708.20000000	95329330206389616.00000000	2.01346823	
25.00000000	1344262338064746.50000000	95550554273328544.00000000	1.84990237	
26.00000000	1229962421396876.70000000	98762907124914272.00000000	1.69260890	
27.00000000	1113223406463231.50000000	97524206053013552.00000000	1.53195888	
28.00000000	1006608931105425.00000000	96395447064306720.00000000	1.38524170	
29.00000000	916895633440599.75000000	95697783749784288.00000000	1.26178303	
30.00000000	841410324407444.87000000	96918270946572064.00000000	1.15790416	
31.00000000	774724081499788.87000000	98453536593648320.00000000	1.06613410	
32.00000000	710387634200614.50000000	96325943718711200.00000000	0.97759770	
33.00000000	649073308327409.62000000	98575022716954096.00000000	0.89322018	
34.00000000	593854951582741.37000000	97249546719887680.00000000	0.81723162	
35.00000000	547318171365112.06000000	98914279097600256.00000000	0.75319017	
36.00000000	505841031980962.94000000	92739099488009152.00000000	0.69611154	
37.00000000	464925039258518.87000000	100141515851310050.00000000	0.63980513	
38.00000000	426626234095881.00000000	96631162301325808.00000000	0.58710035	
39.00000000	391563815545784.25000000	98877173725419984.00000000	0.53884931	
40.00000000	359323662556796.94000000	94156749503602064.00000000	0.49448212	
41.00000000	332428194418114.12000000	96589982412824048.00000000	0.45747001	
42.00000000	308673652947714.31000000	99326230626184352.00000000	0.42478027	
43.00000000	283809079744665.94000000	97583853631193936.00000000	0.39056297	
44.00000000	260827370585733.12000000	97989558694937552.00000000	0.35893676	
45.00000000	240689817673313.53000000	96236635571627376.00000000	0.33122453	
46.00000000	223554686225363.56000000	98784287575820752.00000000	0.30764408	
47.00000000	207796148539895.69000000	96995429727162928.00000000	0.28595801	
48.00000000	192937557576620.56000000	96856537139540672.00000000	0.26551041	
49.00000000	179753317166511.47000000	98160556855221504.00000000	0.24736696	
50.00000000	167210025394619.44000000	99267701068955552.00000000	0.23010555	
51.00000000	153540002205096.62000000	94839562056396896.00000000	0.21129359	
52.00000000	140007062014512.02000000	98353008900361328.00000000	0.19267028	
53.00000000	128252771379681.86000000	98152097642426704.00000000	0.17649465	
54.00000000	117046680455691.55000000	98679740214276640.00000000	0.16107342	
55.00000000	106684466291280.89000000	96263494260771728.00000000	0.14681349	
56.00000000	97485510992691.29700000	96473082687496944.00000000	0.13415438	
57.00000000	90046060423191.06200000	98500590485740208.00000000	0.12391660	
58.00000000	83817024318558.84400000	98641659920655584.00000000	0.11534453	
59.00000000	78023837339552.71900000	97534954384007296.00000000	0.10737226	
60.00000000	72320576813754.10900000	98082837248219824.00000000	0.09952373	
61.00000000	66884723723738.99200000	98234746240766496.00000000	0.09204320
