PROSOFT : ProSoft 7.4
CRUISE-ID : mc486
OPERATOR : Missing
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 0\8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Jun 05 10:50:00 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 3a
FILE_CREATION_TIME : 17-Jul-2003 16:32:28
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 1.0902
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm

Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	
#Datetag	Timetag2	Depth	399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	Datetag	Timetag2	Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	Datetag	Timetag2	399.5	412.3	442.7	470.3	490.4	510.4	531.9	554.9	590.6	620.5	664.6	683.3	700.2	Datetag	Timetag2	411.8	442.7	490.8	510.1	555.0	664.5	683.6	
    02001156	   105052434	    00000048	1.23563902e-004	2.63347570e-004	1.30171423e-003	5.25284365e-003	9.13039878e-003	6.88518234e-003	4.52780817e-003	2.40660578e-003	1.73416031e-004	5.32878276e-005	2.30985623e-005	3.12140313e-005	4.24339878e-005	    02001156	   105053734	    00000048	2.62224720e-002	4.15596581e-002	1.27474022e-001	5.16672429e-001	8.57009364e-001	7.02047225e-001	6.25720135e-001	4.27417028e-001	1.61826292e-002	8.67630452e-004	7.10413245e-004	2.08242185e-003	2.06257533e-003	    02001156	   105053734	8.75707437e+001	1.04207034e+002	1.17842256e+002	1.28873064e+002	1.27314350e+002	1.34307319e+002	1.28338599e+002	1.20854666e+002	1.13729728e+002	1.13532434e+002	1.11039820e+002	1.05444676e+002	1.01573813e+002	    02001156	   105053734	4.26840068e-001	4.97300667e-001	7.62963227e-001	8.24982421e-001	8.91218329e-001	1.25376862e-001	1.38958822e-001	
    02001156	   105053507	    00000049	1.13932959e-004	2.46627711e-004	1.24434137e-003	5.08119412e-003	8.89872016e-003	6.70335498e-003	4.39520269e-003	2.32753745e-003	1.59102555e-004	4.82650852e-005	2.08989222e-005	2.59010697e-005	3.89392392e-005	    02001156	   105055059	    00000049	2.39922995e-002	3.79915606e-002	1.18911563e-001	4.86955782e-001	8.09329693e-001	6.56259578e-001	5.79365951e-001	3.90258311e-001	1.42249814e-002	7.91597702e-004	6.81334910e-004	1.95571441e-003	1.94544186e-003	    02001156	   105055059	8.86112067e+001	1.05632563e+002	1.19402250e+002	1.30783417e+002	1.29057844e+002	1.36010497e+002	1.29810848e+002	1.22541164e+002	1.15313024e+002	1.15180920e+002	1.12516170e+002	1.06701691e+002	1.02939006e+002	    02001156	   105055059	4.26775728e-001	4.93477117e-001	7.60803666e-001	8.24226383e-001	8.91182196e-001	1.22202773e-001	1.37242294e-001	
    02001156	   105054870	    00000050	1.01160962e-004	2.27586266e-004	1.17147957e-003	4.86491290e-003	8.57292422e-003	6.44611403e-003	4.20652055e-003	2.21159056e-003	1.48456743e-004	4.44623539e-005	1.72834016e-005	2.23938407e-005	3.86419122e-005	    02001156	   105056269	    00000050	2.19828738e-002	3.46430177e-002	1.10659599e-001	4.57891074e-001	7.63312939e-001	6.12364932e-001	5.35613473e-001	3.55647621e-001	1.24836068e-002	7.61249064e-004	6.62348711e-004	1.83974368e-003	1.81858309e-003	    02001156	   105056269	8.94851061e+001	1.06660826e+002	1.20617234e+002	1.32106250e+002	1.30478350e+002	1.37447481e+002	1.31430156e+002	1.24029467e+002	1.16593662e+002	1.16490872e+002	1.13882307e+002	1.07973021e+002	1.04141935e+002	    02001156	   105056269	4.23759594e-001	4.90385775e-001	7.55359804e-001	8.18596048e-001	8.81992655e-001	1.20089398e-001	1.35727493e-001	
    02001156	   105056108	    00000051	8.95342570e-005	2.03488219e-004	1.07437074e-003	4.55415978e-003	8.07740266e-003	6.04097426e-003	3.89679260e-003	2.02261138e-003	1.29531596e-004	4.01703177e-005	1.56515484e-005	1.91448668e-005	3.38637328e-005	    02001156	   105057410	    00000051	1.96609356e-002	3.08953472e-002	1.01233670e-001	4.24468347e-001	7.10562883e-001	5.64180185e-001	4.88963706e-001	3.20342679e-001	1.08589555e-002	6.95778144e-004	6.44358512e-004	1.70375202e-003	1.67431477e-003	    02001156	   105057410	8.58733845e+001	1.01981820e+002	1.15360774e+002	1.25962103e+002	1.24553494e+002	1.31571726e+002	1.25928774e+002	1.18310249e+002	1.11281388e+002	1.11029008e+002	1.08813979e+002	1.03517273e+002	9.95522238e+001	    02001156	   105057410	4.22131473e-001	4.95476717e-001	7.62551275e-001	8.25447084e-001	8.84166323e-001	1.21624687e-001	1.36286137e-001	
    02001156	   105057244	    00000052	7.62106331e-005	1.78298345e-004	9.81992764e-004	4.23164345e-003	7.57156897e-003	5.61666347e-003	3.57199739e-003	1.83478268e-003	1.15763578e-004	3.85395759e-005	1.33324105e-005	1.64159030e-005	2.90322680e-005	    02001156	   105058527	    00000052	1.75066587e-002	2.72937549e-002	9.17154828e-002	3.90432131e-001	6.56337713e-001	5.16195960e-001	4.43444338e-001	2.86758138e-001	9.42330617e-003	6.54052642e-004	6.26194742e-004	1.59691232e-003	1.58443125e-003	    02001156	   105058527	8.88015330e+001	1.05751263e+002	1.19610237e+002	1.30858148e+002	1.29333066e+002	1.36284893e+002	1.30354480e+002	1.22829653e+002	1.15506306e+002	1.15337935e+002	1.12751449e+002	1.06972178e+002	1.03102071e+002	    02001156	   105058527	4.28609072e-001	5.00396134e-001	7.65686298e-001	8.26467750e-001	8.93116099e-001	1.26741073e-001	1.39375706e-001	
    02001156	   105058384	    00000053	6.65221076e-005	1.56337596e-004	8.97531694e-004	3.93041062e-003	7.08575637e-003	5.21917902e-003	3.27540243e-003	1.65584130e-003	9.98017127e-005	3.59309886e-005	1.13636297e-005	1.51892494e-005	2.68189243e-005	    02001156	   105059654	    00000053	1.56158983e-002	2.41870015e-002	8.34453758e-002	3.60605976e-001	6.08762951e-001	4.74467008e-001	4.04196338e-001	2.57891292e-001	8.21461811e-003	6.14936296e-004	5.95483989e-004	1.47509236e-003	1.45848142e-003	    02001156	   105059654	8.85560001e+001	1.05618593e+002	1.19345015e+002	1.30798178e+002	1.28968744e+002	1.35929380e+002	1.29702239e+002	1.22603024e+002	1.15255030e+002	1.15152134e+002	1.12612300e+002	1.06747013e+002	1.03005252e+002	    02001156	   105059654	4.28792021e-001	4.96630710e-001	7.63797081e-001	8.27070623e-001	8.93004832e-001	1.22273990e-001	1.37801029e-001	
    02001156	   105059513	    00000054	5.85506588e-005	1.34797339e-004	8.06072894e-004	3.62176505e-003	6.57769891e-003	4.80782607e-003	2.95461862e-003	1.46698859e-003	8.13334842e-005	3.18990329e-005	9.97606788e-006	1.40153671e-005	2.34428783e-005	    02001156	   105100758	    00000054	1.39219930e-002	2.13617036e-002	7.54836131e-002	3.31439187e-001	5.62468481e-001	4.34376423e-001	3.67164843e-001	2.31228709e-001	7.16302361e-003	5.46655395e-004	5.75848742e-004	1.38413340e-003	1.35372197e-003	    02001156	   105100758	8.90798734e+001	1.06019368e+002	1.19986533e+002	1.31206019e+002	1.29812266e+002	1.36729791e+002	1.30979131e+002	1.23225927e+002	1.15901315e+002	1.15746361e+002	1.13088386e+002	1.07314604e+002	1.03390492e+002	    02001156	   105100758	4.25027447e-001	4.96304109e-001	7.66676774e-001	8.30695994e-001	8.96827708e-001	1.19966518e-001	1.35186346e-001	
    02001156	   105100607	    00000055	5.06202910e-005	1.13988963e-004	7.28778790e-004	3.34601015e-003	6.12671856e-003	4.44454535e-003	2.67489286e-003	1.30970054e-003	7.41628560e-005	2.84835095e-005	9.66790355e-006	1.14029052e-005	2.18513862e-005	    02001156	   105101851	    00000055	1.24290578e-002	1.88191306e-002	6.82231794e-002	3.04268885e-001	5.18768853e-001	3.97102415e-001	3.33005084e-001	2.07046350e-001	6.28243396e-003	5.18497323e-004	5.55471954e-004	1.29470170e-003	1.24448948e-003	    02001156	   105101851	8.69537283e+001	1.03474324e+002	1.16986346e+002	1.27963931e+002	1.26343619e+002	1.33386861e+002	1.27545670e+002	1.20235600e+002	1.12949508e+002	1.12763398e+002	1.10581614e+002	1.05027615e+002	1.01134319e+002	    02001156	   105101851	4.25424939e-001	4.96044516e-001	7.62389852e-001	8.24687393e-001	8.86195426e-001	1.23976871e-001	1.37657312e-001	
    02001156	   105101680	    00000056	4.10229776e-005	1.03086867e-004	6.68642854e-004	3.14451590e-003	5.80174788e-003	4.18284216e-003	2.48519112e-003	1.20260420e-003	6.30905357e-005	2.83940668e-005	8.52428774e-006	1.00548232e-005	2.01824087e-005	    02001156	   105102911	    00000056	1.11880504e-002	1.67020523e-002	6.18921603e-002	2.80199820e-001	4.79754200e-001	3.63839963e-001	3.02523344e-001	1.85658180e-001	5.53788163e-003	4.94560403e-004	5.50358116e-004	1.21054396e-003	1.16842552e-003	    02001156	   105102911	8.73156600e+001	1.03873924e+002	1.17494910e+002	1.28395902e+002	1.26926942e+002	1.33843984e+002	1.27937862e+002	1.20350955e+002	1.13294198e+002	1.13036851e+002	1.10475592e+002	1.04910817e+002	1.01039285e+002	    02001156	   105102911	4.27053943e-001	4.98407830e-001	7.62929251e-001	8.24478112e-001	8.86886159e-001	1.26492214e-001	1.39419782e-001	
    02001156	   105102760	    00000057	3.88288585e-005	1.00553140e-004	6.40371914e-004	3.04165423e-003	5.64482504e-003	4.07727065e-003	2.42274427e-003	1.16644588e-003	5.76126473e-005	2.58966126e-005	7.23698561e-006	9.76966398e-006	1.74140795e-005	    02001156	   105103948	    00000057	1.02196581e-002	1.51104365e-002	5.70229960e-002	2.61557763e-001	4.48798570e-001	3.36884686e-001	2.77215908e-001	1.67783446e-001	4.88473881e-003	4.58723830e-004	5.21331870e-004	1.15215527e-003	1.10104076e-003	    02001156	   105103948	8.88451786e+001	1.05894313e+002	1.19721430e+002	1.31106171e+002	1.29426120e+002	1.36413123e+002	1.30357804e+002	1.23071457e+002	1.15657142e+002	1.15523740e+002	1.13036919e+002	1.07200465e+002	1.03374546e+002	    02001156	   105103948	4.22685756e-001	4.89320766e-001	7.53475324e-001	8.16374479e-001	8.78174807e-001	1.22063281e-001	1.36770822e-001	
    02001156	   105103798	    00000058	3.67834578e-005	8.37528964e-005	6.13561937e-004	2.95414107e-003	5.52710071e-003	4.00148926e-003	2.37895803e-003	1.13861188e-003	5.23173176e-005	2.36445278e-005	3.58248621e-006	8.72921331e-006	1.61842188e-005	    02001156	   105105058	    00000058	9.41368499e-003	1.37891301e-002	5.30055254e-002	2.46044350e-001	4.23044027e-001	3.14244487e-001	2.55988429e-001	1.52691074e-001	4.34006456e-003	4.10048844e-004	5.02897747e-004	1.10145689e-003	1.03360203e-003	    02001156	   105105058	8.89386778e+001	1.05829393e+002	1.19759121e+002	1.30986512e+002	1.29543291e+002	1.36578263e+002	1.30935351e+002	1.23266340e+002	1.15784069e+002	1.15650328e+002	1.13299439e+002	1.07555532e+002	1.03578856e+002	    02001156	   105105058	4.21616204e-001	4.91247587e-001	7.58894080e-001	8.23041397e-001	8.84014792e-001	1.21290917e-001	1.35591706e-001	
    02001156	   105104871	    00000059	3.18981450e-005	8.51634561e-005	5.79678222e-004	2.84930744e-003	5.37543040e-003	3.89861762e-003	2.32445076e-003	1.11375441e-003	4.66067349e-005	2.19212893e-005	2.48231536e-006	6.38264922e-006	1.51755884e-005	    02001156	   105106145	    00000059	8.69924341e-003	1.26136151e-002	4.92840304e-002	2.31279823e-001	3.98830809e-001	2.92993181e-001	2.36327546e-001	1.38922690e-001	3.91347874e-003	3.93588625e-004	4.96648353e-004	1.03754340e-003	9.92139077e-004	    02001156	   105106145	8.80818636e+001	1.04741684e+002	1.18518430e+002	1.29547876e+002	1.28126509e+002	1.35151802e+002	1.29484201e+002	1.21798937e+002	1.14485021e+002	1.14305188e+002	1.11944263e+002	1.06339008e+002	1.02375106e+002	    02001156	   105106145	4.28495344e-001	4.99752035e-001	7.67238281e-001	8.29649436e-001	8.93632153e-001	1.25541686e-001	1.38763356e-001	
    02001156	   105105986	    00000060	2.70937985e-005	7.30397228e-005	5.52363271e-004	2.73529085e-003	5.19289541e-003	3.78311196e-003	2.25550531e-003	1.08074627e-003	4.06014465e-005	2.10755567e-005	1.74339442e-006	5.06305951e-006	1.54404948e-005	    02001156	   105107209	    00000060	8.09037414e-003	1.14759023e-002	4.55469429e-002	2.16339405e-001	3.74358413e-001	2.72015123e-001	2.17171562e-001	1.25933806e-001	3.52008145e-003	4.03066308e-004	4.58838211e-004	9.87825057e-004	9.26700551e-004	    02001156	   105107209	8.86223891e+001	1.05454433e+002	1.19309318e+002	1.30429053e+002	1.29002971e+002	1.35942002e+002	1.30160478e+002	1.22475317e+002	1.15177313e+002	1.14972062e+002	1.12414842e+002	1.06695881e+002	1.02781216e+002	    02001156	   105107209	4.24722103e-001	4.95631749e-001	7.60527417e-001	8.22283174e-001	8.83787633e-001	1.25071948e-001	1.38190221e-001	
    02001156	   105107056	    00000061	2.31996417e-005	6.67231976e-005	5.18234478e-004	2.60929257e-003	4.99587814e-003	3.65275655e-003	2.17524080e-003	1.03846236e-003	3.90124924e-005	1.93322324e-005	1.19771692e-006	3.41351642e-006	1.42189452e-005	    02001156	   105108270	    00000061	7.44484083e-003	1.03975136e-002	4.19729677e-002	2.01852498e-001	3.50519498e-001	2.51925881e-001	1.99160602e-001	1.13965221e-001	3.11971184e-003	3.52166256e-004	4.78654441e-004	9.53023422e-004	8.73285956e-004	    02001156	   105108270	8.86043708e+001	1.05491797e+002	1.19302665e+002	1.30553241e+002	1.28985958e+002	1.36009526e+002	1.30230262e+002	1.22788335e+002	1.15286316e+002	1.15149866e+002	1.12844786e+002	1.07083481e+002	1.03169378e+002	    02001156	   105108270	4.18283554e-001	4.88203322e-001	7.51616090e-001	8.12638667e-001	8.75337666e-001	1.21189201e-001	1.34999973e-001
