PROSOFT : ProSoft 7.4
CRUISE-ID : mc497
OPERATOR : gianluca
LATITUDE : Missing
LONGITUDE : Missing
ZONE : Missing
COMMENT : 6/8
STATION-ID : Missing
CAST : A
TIME-STAMP : Tue Aug 21 10:30:59 2001
MODE : PROVIEW
PRESSURE-TARE : 0.000000
TIMETAG : OFF
PROFILER : WET
REFERENCE : WET
PRO-DARK : OFF
REF-DARK : OFF
PRO-ID : PRO0029
REF-ID : REF0045
PROCESSING_LEVEL : 3a
FILE_CREATION_TIME : 17-Jul-2003 16:32:33
DEGLITCH_PRODAT : OFF
DEGLITCH_REFDAT : OFF
PRES_TARE_CORRECTED : 0.34594
BIN_INTERVAL : 1m
BIN_WIDTH : 0.5m
TIME_INTERVAL : 2sec
TIME_WIDTH : 1sec
WAVEL_INTERP : 0nm

Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Lu	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Ed	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Es	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	Ls	
#Datetag	Timetag2	Depth	399.8	412.2	442.0	470.1	490.4	509.8	531.7	554.5	590.2	619.0	665.6	683.3	700.4	Datetag	Timetag2	Depth	399.8	411.5	442.6	469.8	490.9	509.6	531.5	554.9	589.4	619.4	665.7	682.5	700.2	Datetag	Timetag2	399.5	412.3	442.7	470.3	490.4	510.4	531.9	554.9	590.6	620.5	664.6	683.3	700.2	Datetag	Timetag2	411.8	442.7	490.8	510.1	555.0	664.5	683.6	
    02001233	   103216352	    00000054	1.90133544e-003	3.96037606e-003	1.27897636e-002	2.78078576e-002	3.54366254e-002	1.69804565e-002	7.56962733e-003	3.21031675e-003	4.40326637e-004	1.40909899e-004	1.02915581e-004	2.04029245e-004	1.79203914e-004	    02001233	   103217866	    00000054	4.28822732e-001	7.12282312e-001	1.69871915e+000	2.99211336e+000	3.55553475e+000	1.74220720e+000	9.94716033e-001	4.39743654e-001	1.20901048e-002	2.85376331e-003	1.30851800e-003	6.19939907e-003	5.91157769e-003	    02001233	   103217866	4.35118127e+001	4.98030042e+001	5.50213351e+001	5.86599343e+001	5.79262730e+001	6.16408237e+001	5.92003609e+001	5.46211407e+001	4.78563324e+001	5.12676237e+001	4.95344037e+001	4.79907828e+001	4.18890706e+001	    02001233	   103217866	5.46316420e-001	5.67869501e-001	5.36872906e-001	3.74588390e-001	1.94204238e-001	1.84957556e-002	2.04989307e-002	
    02001233	   103217662	    00000055	1.55139166e-003	3.26891499e-003	1.10403493e-002	2.46799265e-002	3.18114919e-002	1.50978427e-002	6.60462812e-003	2.76782393e-003	3.94651559e-004	1.28738241e-004	9.39107782e-005	1.96173982e-004	1.62808886e-004	    02001233	   103219289	    00000055	3.61003278e-001	6.09135741e-001	1.51164612e+000	2.72027547e+000	3.25794666e+000	1.58812695e+000	8.72560157e-001	3.94594119e-001	1.07348783e-002	2.60690363e-003	1.21117151e-003	5.64666482e-003	5.39971646e-003	    02001233	   103219289	4.35290565e+001	4.98624347e+001	5.51109608e+001	5.87821880e+001	5.80628675e+001	6.17731928e+001	5.93401389e+001	5.47745957e+001	4.79844929e+001	5.14080819e+001	4.96765250e+001	4.81186017e+001	4.19921562e+001	    02001233	   103219289	5.62543308e-001	5.80160843e-001	5.45435268e-001	3.80412507e-001	1.97264583e-001	1.83852377e-002	2.02813330e-002	
    02001233	   103219051	    00000056	1.28702630e-003	2.75796158e-003	9.70406116e-003	2.22939479e-002	2.90413692e-002	1.36629217e-002	5.85856858e-003	2.41881725e-003	3.55268066e-004	1.18069191e-004	8.58486883e-005	1.80053469e-004	1.48612784e-004	    02001233	   103226433	    00000056	3.02775542e-001	5.19834920e-001	1.33759902e+000	2.45453791e+000	2.95949093e+000	1.43845004e+000	7.84182394e-001	3.51588028e-001	9.48451935e-003	2.36637602e-003	1.10365074e-003	5.15050576e-003	4.92254243e-003	    02001233	   103226433	4.36662319e+001	5.00595864e+001	5.53172954e+001	5.90155855e+001	5.82867281e+001	6.19948784e+001	5.95505217e+001	5.50034087e+001	4.81766096e+001	5.16114282e+001	4.98744195e+001	4.82985945e+001	4.21467832e+001	    02001233	   103226433	5.53655654e-001	5.69216015e-001	5.34715042e-001	3.72857443e-001	1.93309354e-001	1.90448950e-002	2.06583885e-002	
    02001233	   103225636	    00000057	1.12656749e-003	2.45757788e-003	8.96027653e-003	2.10345184e-002	2.75762822e-002	1.29196656e-002	5.47947558e-003	2.23801649e-003	3.25916176e-004	1.09529008e-004	7.35348365e-005	1.49429632e-004	1.31188347e-004	    02001233	   103229274	    00000057	2.55761855e-001	4.42824424e-001	1.18150861e+000	2.21094158e+000	2.68520794e+000	1.29713652e+000	7.02249354e-001	3.11118858e-001	8.29721931e-003	2.13456980e-003	1.03293139e-003	4.72192054e-003	4.47006473e-003	    02001233	   103229274	4.38739194e+001	5.03433915e+001	5.56564520e+001	5.93938631e+001	5.86714006e+001	6.24000713e+001	5.98920580e+001	5.53604466e+001	4.85204854e+001	5.19513553e+001	5.01886176e+001	4.86238568e+001	4.24182225e+001	    02001233	   103229274	5.44384043e-001	5.67526885e-001	5.34880923e-001	3.72582562e-001	1.92490674e-001	1.77782260e-002	1.98699294e-002	
    02001233	   103228970	    00000058	9.94784396e-004	2.21573855e-003	8.41590809e-003	2.01760108e-002	2.66595144e-002	1.24757351e-002	5.26856798e-003	2.12737267e-003	2.99448400e-004	1.00720489e-004	6.05653318e-005	1.16474118e-004	1.17738310e-004	    02001233	   103230866	    00000058	2.25843994e-001	3.94833953e-001	1.07361338e+000	2.05547626e+000	2.50827570e+000	1.20231569e+000	6.45174602e-001	2.82274513e-001	7.29280545e-003	2.18525812e-003	9.78963248e-004	4.41041150e-003	4.15019991e-003	    02001233	   103230866	4.26991076e+001	4.89239100e+001	5.39937651e+001	5.75251909e+001	5.67972361e+001	6.04258018e+001	5.79787826e+001	5.34713017e+001	4.68657485e+001	5.01879062e+001	4.84808571e+001	4.69485901e+001	4.09766519e+001	    02001233	   103230866	5.49540254e-001	5.75797935e-001	5.41929088e-001	3.77147558e-001	1.95315229e-001	1.76768361e-002	1.98705810e-002	
    02001233	   103230683	    00000059	8.95122570e-004	2.02833463e-003	7.99206086e-003	1.95261327e-002	2.60169306e-002	1.21894824e-002	5.13570370e-003	2.05731746e-003	2.75639600e-004	9.28477266e-005	5.48992209e-005	9.81857287e-005	1.06204973e-004	    02001233	   103232644	    00000059	2.02060376e-001	3.57152734e-001	8.79538228e-001	1.93557142e+000	2.37034182e+000	1.12706638e+000	5.99070309e-001	2.58759146e-001	6.67152882e-003	1.99253689e-003	8.92814506e-004	4.09248056e-003	3.88550341e-003	    02001233	   103232644	4.38693276e+001	5.03487627e+001	5.56546975e+001	5.94013474e+001	5.86768853e+001	6.23898972e+001	5.99418790e+001	5.53936042e+001	4.85322088e+001	5.19847348e+001	5.02429169e+001	4.86478815e+001	4.24492316e+001	    02001233	   103232644	5.50272815e-001	5.63515000e-001	5.32693858e-001	3.72854013e-001	1.93719606e-001	1.93604136e-002	2.10289737e-002	
    02001233	   103232328	    00000060	8.08847501e-004	1.86607427e-003	7.60589609e-003	1.89194125e-002	2.54110438e-002	1.19374751e-002	5.02816749e-003	1.99448698e-003	2.54708866e-004	8.75162829e-005	5.01216591e-005	8.75382454e-005	1.02203169e-004	    02001233	   103236965	    00000060	1.79992442e-001	3.21423537e-001	7.84225570e-001	1.81947319e+000	2.23604614e+000	1.05392147e+000	5.55225816e-001	2.36906747e-001	6.26736991e-003	1.68032923e-003	8.11221491e-004	3.78573535e-003	3.63968746e-003	    02001233	   103236965	4.35793257e+001	5.00329283e+001	5.53076755e+001	5.90309025e+001	5.83060996e+001	6.20145113e+001	5.95502418e+001	5.50471027e+001	4.82370953e+001	5.16544903e+001	4.99600300e+001	4.83798434e+001	4.22129690e+001	    02001233	   103236965	5.48702935e-001	5.69453459e-001	5.38243107e-001	3.75542253e-001	1.94595187e-001	1.82337025e-002	2.02499427e-002	
    02001233	   103236612	    00000061	6.99381049e-004	1.64614500e-003	6.98736737e-003	1.77930951e-002	2.41239641e-002	1.13279875e-002	4.74260755e-003	1.86537269e-003	2.30749851e-004	8.42484104e-005	4.50853895e-005	8.00721990e-005	9.34998695e-005	    02001233	   103239561	    00000061	1.57517220e-001	2.83932276e-001	7.16739934e-001	1.69030190e+000	2.08706866e+000	9.64253048e-001	5.09433175e-001	2.14620977e-001	5.66017659e-003	1.56391344e-003	7.49543463e-004	3.47120772e-003	3.36213311e-003	    02001233	   103239561	4.40067271e+001	5.04934793e+001	5.58216763e+001	5.95794177e+001	5.88660954e+001	6.26072575e+001	6.01805282e+001	5.55660845e+001	4.87040701e+001	5.21772294e+001	5.03886377e+001	4.88208875e+001	4.25872938e+001	    02001233	   103239561	5.48082845e-001	5.64230670e-001	5.35047061e-001	3.75039985e-001	1.94798780e-001	1.89107253e-002	2.09326553e-002	
    02001233	   103239200	    00000062	6.01621405e-004	1.45453938e-003	6.42699289e-003	1.67464227e-002	2.29352447e-002	1.07760864e-002	4.48717585e-003	1.74651463e-003	2.06334135e-004	7.61937038e-005	4.00608829e-005	7.16383841e-005	8.69845523e-005	    02001233	   103241841	    00000062	1.33119185e-001	2.42429986e-001	6.36172182e-001	1.53067944e+000	1.90324264e+000	8.71068961e-001	4.57613008e-001	1.90595819e-001	4.84951671e-003	1.39910876e-003	6.82771105e-004	3.14405010e-003	3.04129869e-003	    02001233	   103241841	4.36195389e+001	5.00800801e+001	5.53658775e+001	5.90851416e+001	5.83798973e+001	6.20864557e+001	5.96258352e+001	5.50795049e+001	4.82969143e+001	5.17142560e+001	4.99725046e+001	4.84019325e+001	4.22285582e+001	    02001233	   103241841	5.48449005e-001	5.73553002e-001	5.40843842e-001	3.76623440e-001	1.94823672e-001	1.78807730e-002	2.00330881e-002	
    02001233	   103241600	    00000063	5.38607770e-004	1.33547408e-003	6.11317536e-003	1.62194183e-002	2.23906866e-002	1.05538576e-002	4.40063334e-003	1.70125818e-003	1.86308809e-004	6.89347797e-005	3.47558345e-005	5.99653733e-005	8.03169369e-005	    02001233	   103243699	    00000063	1.17289180e-001	2.15623759e-001	5.83322710e-001	1.42502438e+000	1.78061795e+000	8.07392462e-001	4.20376864e-001	1.72867298e-001	4.39309213e-003	1.31031591e-003	6.28451906e-004	2.93343090e-003	2.82846345e-003	    02001233	   103243699	4.36857693e+001	5.01270454e+001	5.53934733e+001	5.91113864e+001	5.83957995e+001	6.21012970e+001	5.96832341e+001	5.51109111e+001	4.82997138e+001	5.17410123e+001	4.99946133e+001	4.84175392e+001	4.22413134e+001	    02001233	   103243699	5.50178841e-001	5.66764514e-001	5.35332201e-001	3.74183212e-001	1.93999124e-001	1.87542457e-002	2.06778426e-002	
    02001233	   103243448	    00000064	4.60715178e-004	1.16961348e-003	5.60233148e-003	1.51956248e-002	2.11941967e-002	9.99581319e-003	4.15274670e-003	1.59443160e-003	1.63770622e-004	6.26792175e-005	3.01288689e-005	5.12329533e-005	7.26433000e-005	    02001233	   103245587	    00000064	1.02420245e-001	1.90296056e-001	5.30907513e-001	1.31818749e+000	1.65455196e+000	7.44802100e-001	3.85018630e-001	1.56590388e-001	3.98306041e-003	1.19561400e-003	5.81219542e-004	2.70556958e-003	2.61107095e-003	    02001233	   103245587	4.29591920e+001	4.92423801e+001	5.43386607e+001	5.79134097e+001	5.71821829e+001	6.08207430e+001	5.84006769e+001	5.38771403e+001	4.72156278e+001	5.05741477e+001	4.88569129e+001	4.73083668e+001	4.12807567e+001	    02001233	   103245587	5.44363905e-001	5.71884247e-001	5.36950558e-001	3.73481786e-001	1.93230717e-001	1.75698779e-002	1.97612255e-002	
    02001233	   103245270	    00000065	3.84764752e-004	9.98101865e-004	4.98732454e-003	1.38761355e-002	1.95662953e-002	9.22413705e-003	3.79757059e-003	1.44254994e-003	1.46926986e-004	5.68061838e-005	2.57193052e-005	4.54065621e-005	6.53298980e-005	    02001233	   103251043	    00000065	8.54463160e-002	1.60849262e-001	4.66665742e-001	1.18484418e+000	1.49745206e+000	6.69909069e-001	3.44319871e-001	1.38697781e-001	3.55532623e-003	1.05860251e-003	5.27598170e-004	2.43481434e-003	2.35904537e-003	    02001233	   103251043	4.31412801e+001	4.94597194e+001	5.45727739e+001	5.81719250e+001	5.74419563e+001	6.10637581e+001	5.86596076e+001	5.41204092e+001	4.74202251e+001	5.08032763e+001	4.90510968e+001	4.74755868e+001	4.14202705e+001	    02001233	   103251043	5.43363174e-001	5.60990023e-001	5.30123559e-001	3.70334348e-001	1.92147130e-001	1.82108303e-002	2.02641944e-002	
    02001233	   103249276	    00000066	3.15723534e-004	8.55114088e-004	4.46288295e-003	1.27140555e-002	1.81034926e-002	8.53285370e-003	3.48789785e-003	1.31222664e-003	1.28171210e-004	5.34159720e-005	2.18201377e-005	3.80735349e-005	5.72717870e-005	    02001233	   103258913	    00000066	7.00159080e-002	1.33419184e-001	4.04606317e-001	1.05213717e+000	1.34047987e+000	5.96234608e-001	3.04674040e-001	1.21454950e-001	3.09690135e-003	9.22346150e-004	4.60425035e-004	2.15658636e-003	2.07596876e-003	    02001233	   103258913	4.29155645e+001	4.91909696e+001	5.42518284e+001	5.78301018e+001	5.70877690e+001	6.07051949e+001	5.83448121e+001	5.38239734e+001	4.71267770e+001	5.05125494e+001	4.87952420e+001	4.72225287e+001	4.11951327e+001	    02001233	   103258913	5.37544168e-001	5.58413987e-001	5.27162304e-001	3.67905725e-001	1.90624813e-001	1.79298413e-002	2.00526537e-002	
    02001233	   103258131	    00000067	2.59171767e-004	7.31189014e-004	3.99559646e-003	1.16704740e-002	1.67899853e-002	7.92588150e-003	3.21530478e-003	1.19810770e-003	1.08860596e-004	4.79403091e-005	1.81151207e-005	2.92113377e-005	4.92184270e-005	    02001233	   103301483	    00000067	5.79741838e-002	1.12176201e-001	3.54672096e-001	9.59896453e-001	1.21114539e+000	5.35266474e-001	2.71836182e-001	1.07161854e-001	2.70712395e-003	8.35198816e-004	5.02823059e-004	1.94991114e-003	1.86045677e-003	    02001233	   103301483	4.31390507e+001	4.94525331e+001	5.45527956e+001	5.81551817e+001	5.74228878e+001	6.10432299e+001	5.86634973e+001	5.41209139e+001	4.73984060e+001	5.07949646e+001	4.90317210e+001	4.74619080e+001	4.13856739e+001	    02001233	   103301483	5.45848857e-001	5.66505998e-001	5.32032913e-001	3.70687268e-001	1.91940191e-001	1.75702405e-002	1.97062518e-002	
    02001233	   103301132	    00000068	2.14203902e-004	6.32060314e-004	3.61213800e-003	1.07909797e-002	1.56989942e-002	7.42309495e-003	3.00329734e-003	1.10980211e-003	9.48692267e-005	4.25542389e-005	1.33201777e-005	2.31219359e-005	4.31592940e-005	    02001233	   103303494	    00000068	4.90632998e-002	9.54242306e-002	3.13525029e-001	8.74476355e-001	1.10141176e+000	4.83762313e-001	2.44113149e-001	9.53181746e-002	2.47831282e-003	7.21189289e-004	3.69891912e-004	1.76628582e-003	1.66457996e-003	    02001233	   103303494	4.25996837e+001	4.88162010e+001	5.38064019e+001	5.73161386e+001	5.65697549e+001	6.01633140e+001	5.77736569e+001	5.32780496e+001	4.66646823e+001	4.99989522e+001	4.82897623e+001	4.67337958e+001	4.07645570e+001	    02001233	   103303494	5.39599341e-001	5.57100915e-001	5.25937769e-001	3.68181886e-001	1.91550424e-001	1.88343497e-002	2.07711922e-002	
    02001233	   103303252	    00000069	1.72007669e-004	5.43030346e-004	3.23572150e-003	9.90755656e-003	1.45739252e-002	6.90366127e-003	2.77825358e-003	1.01912689e-003	7.80887105e-005	3.68983670e-005	1.07719751e-005	1.92219957e-005	3.73088162e-005	    02001233	   103313269	    00000069	4.08104095e-002	8.05261754e-002	2.75526581e-001	7.86047497e-001	1.00695718e+000	4.35579198e-001	2.18615674e-001	8.43840656e-002	2.24010160e-003	6.16522030e-004	3.20122116e-004	1.57804134e-003	1.47761916e-003	    02001233	   103313269	4.27565270e+001	4.89831211e+001	5.39901558e+001	5.75227113e+001	5.67794938e+001	6.03849465e+001	5.80349868e+001	5.35060249e+001	4.68477888e+001	5.02194047e+001	4.84834749e+001	4.69268930e+001	4.09202442e+001	    02001233	   103313269	5.38063035e-001	5.58666006e-001	5.27882295e-001	3.68815319e-001	1.91331266e-001	1.77414840e-002	1.99898390e-002
