PROSOFT : ProSoft 7.6
CRUISE-ID : Missing
STATION-ID : Missing
OPERATOR : Missing
LATITUDE : Missing
LONGITUDE : Missing
PRESSURE-TARE : 0.000000
CAST : A
PROFILER : DRY
REFERENCE : DRY
TIME-STAMP : Mon Apr 26 14:20:55 1999
PRO-DARK : OFF
REF-DARK : OFF
COMMENT : Missing
PROCESSING_LEVEL : 3a
FILE_CREATION_TIME : 10-Feb-2004 10:49:57
DEGLITCH_PRODAT : ON																															
PRO_NOISE_THRESH : 5																															
UPPER_PRES_LEVEL : 30																															
LOWER_PRES_LEVEL : 200																															
DEGLITCH_REFDAT : OFF																															
PRES_TARE_CORRECTED : 0																															
DEPTH_RESOLUTION : 0.1m																															
BIN_INTERVAL : 1m																															
BIN_WIDTH : 0.5m																															
TIME_INTERVAL : 2sec																															
TIME_WIDTH : 1sec																															
WAVEL_INTERP : 0nm																															

1999116	142152842	76	0.00758519	0.01270029	0.02586275	0.03927278	0.03958573	0.01669608	0.00593357	0.00274038	0.00085508	0.00022715	0.00042602	0.00136442	0.00024809	1999116	142153915	76	1.45754809	2.25365769	4.75107148	7.1097626	7.89033471	2.85113192	1.24265828	0.3520955	0.00963592	0.00586472	0.0039386	0.01684008	0.00705852
1999116	142153790	77	0.00688025	0.01156281	0.0238702	0.03655379	0.03698801	0.01546535	0.00541963	0.0025059	0.00078851	0.00020866	0.0003651	0.00116471	0.00021176	1999116	142154185	77	1.3158628	2.03624667	4.33772844	6.55056001	7.32584484	2.64368734	1.14760266	0.32279463	0.00882894	0.00538551	0.00354792	0.01533949	0.00647372
1999116	142154144	78	0.00629021	0.01062308	0.02221462	0.03428963	0.03482225	0.01446045	0.00500972	0.00231892	0.00073625	0.00019248	0.00031722	0.00100293	0.00018145	1999116	142155105	78	1.20169927	1.8655299	4.01757026	6.12895453	6.9126515	2.49156271	1.07758793	0.30132637	0.00820693	0.00501393	0.00322707	0.01411178	0.00600838
1999116	142154991	79	0.00578497	0.00981931	0.02080424	0.03236891	0.03298124	0.01361341	0.00466405	0.002162	0.00068542	0.00018013	0.00028245	0.00088964	0.00016272	1999116	142156022	79	1.09909816	1.70841814	3.71667544	5.72048039	6.4983546	2.33488611	1.00415702	0.27849153	0.00757284	0.00466882	0.00287347	0.01290444	0.00558024
1999116	142155904	80	0.00533418	0.0091089	0.01955466	0.03066077	0.03133337	0.01284559	0.00435476	0.0020214	0.00064737	0.00017042	0.00025874	0.0008083	0.0001485	1999116	142156968	80	1.0036866	1.56337395	3.43602358	5.33147134	6.09348271	2.17598082	0.93142526	0.25488797	0.00716972	0.00433065	0.00253687	0.0117075	0.00540028
1999116	142156849	81	0.00490963	0.00842108	0.01832134	0.02895356	0.02965854	0.01206477	0.00403085	0.00187525	0.00060532	0.00015871	0.00023281	0.00072527	0.0001348	1999116	142157743	81	0.92027372	1.43030998	3.18024717	4.98006222	5.72788928	2.03326739	0.86494263	0.23336637	0.00658803	0.00401206	0.00226746	0.01073606	0.00486331
1999116	142157616	82	0.0045041	0.00777914	0.01717656	0.0273626	0.0280907	0.01132506	0.00374187	0.0017468	0.00056207	0.00014749	0.0002097	0.00065073	0.00012203	1999116	142158659	82	0.84041718	1.30955159	2.94946699	4.66276701	5.39625655	1.90232032	0.80358346	0.21405225	0.00596844	0.00374058	0.00204637	0.00989354	0.00445335
1999116	142158517	83	0.00414801	0.00720501	0.0161619	0.02594093	0.02668014	0.01065304	0.00346605	0.00162004	0.00053274	0.00013958	0.00018884	0.00058331	0.00011043	1999116	142159565	83	0.76057979	1.18681545	2.69791963	4.29621629	4.9998609	1.74837609	0.73153096	0.19187497	0.00542737	0.00344344	0.00182595	0.00899781	0.00410261
1999116	142159435	84	0.00380616	0.00665167	0.01514438	0.02448983	0.0252122	0.00995969	0.00319316	0.00149593	0.00049287	0.00012764	0.00016489	0.00050718	0.00009683	1999116	142200515	84	0.69177357	1.08414262	2.4938515	4.0068167	4.68953717	1.62859347	0.67396401	0.1746245	0.0049892	0.00319329	0.00166585	0.00829744	0.00380669
1999116	142200362	85	0.00351556	0.00617827	0.01428183	0.02325814	0.02397318	0.00937256	0.00295496	0.00139573	0.00046266	0.00011965	0.00014385	0.00043934	0.00008501	1999116	142201102	85	0.64232375	1.01144532	2.36106177	3.83535215	4.51850941	1.56346953	0.64295403	0.16502445	0.00468377	0.0030374	0.00155926	0.00785507	0.00362814
1999116	142201065	86	0.00328342	0.00582193	0.013653	0.0223718	0.02306662	0.00894822	0.0027881	0.00132133	0.00045127	0.00011394	0.00013116	0.00039408	0.00007726	1999116	142201859	86	0.59109303	0.92836917	2.20099794	3.60740288	4.27792076	1.4726405	0.60331518	0.15314472	0.00401488	0.00282394	0.00141826	0.00726847	0.00340705
1999116	142201721	87	0.00304263	0.00542891	0.0129273	0.02128646	0.02193337	0.0084352	0.00259788	0.00123495	0.00041946	0.00010784	0.00011678	0.00035133	0.00006967	1999116	142202779	87	0.53721723	0.84066658	2.01670586	3.32738083	3.96398122	1.35574417	0.55216857	0.13864584	0.0040644	0.00262514	0.00123185	0.00659754	0.00313044
1999116	142202653	88	0.00279757	0.00501979	0.01209228	0.02002963	0.02063562	0.00785985	0.00238204	0.00114025	0.00038375	0.00009943	0.00010384	0.00031053	0.00006001	1999116	142203690	88	0.48776268	0.76479157	1.8497591	3.07322859	3.67560119	1.24913953	0.50405553	0.12517151	0.00369595	0.00241162	0.00108975	0.00597936	0.00286334
1999116	142203570	89	0.00258642	0.00465273	0.01137854	0.01894847	0.01952411	0.00736013	0.0021956	0.00106332	0.0003624	0.00009348	0.00009308	0.00027476	0.00005527	1999116	142204684	89	0.44806255	0.70621963	1.72881028	2.89473273	3.47718177	1.17472429	0.46921833	0.11520344	0.00340791	0.00223919	0.00098852	0.00553751	0.00268012
1999116	142204487	90	0.00240792	0.00437198	0.01083881	0.01816881	0.01872275	0.00699716	0.00205442	0.0010019	0.00034459	0.00008748	0.00008373	0.00024902	0.00005015	1999116	142205606	90	0.42020801	0.66667402	1.65691385	2.80084843	3.38203218	1.13581587	0.44994415	0.10928626	0.0032661	0.00216021	0.00093661	0.00528784	0.00258699
1999116	142205497	91	0.0022624	0.00414605	0.01043704	0.01759594	0.0181272	0.00671414	0.0019487	0.00095058	0.00032867	0.00008408	0.0000788	0.00023113	0.00004617	1999116	142206546	91	0.39314223	0.62548487	1.57418643	2.68215866	3.25314687	1.08392393	0.42639839	0.10215498	0.00311494	0.0020605	0.00084528	0.00498262	0.00245883
1999116	142206413	92	0.00211512	0.00391354	0.01001884	0.01695519	0.01744369	0.00639936	0.00183099	0.00090161	0.00031357	0.00008043	0.00007119	0.00021019	0.00004184	1999116	142207288	92	0.36214443	0.57720078	1.46575573	2.51570153	3.06150534	1.01138403	0.39428437	0.09312015	0.0029714	0.00193574	0.00075688	0.00462832	0.00229699
1999116	142207163	93	0.00196697	0.00366588	0.00952019	0.01618599	0.01662927	0.0060355	0.0016979	0.00084335	0.00029685	0.00007596	0.00006321	0.0001859	0.00003835	1999116	142208199	93	0.33172435	0.5302474	1.36008094	2.35221075	2.87173504	0.94185993	0.36336736	0.08471107	0.00260458	0.0017827	0.0006975	0.00429049	0.0021398
1999116	142208074	94	0.00182526	0.00341964	0.00903034	0.01542853	0.01583261	0.00568589	0.00156565	0.00078741	0.00027477	0.00006967	0.00005675	0.00016625	0.00003455	1999116	142209091	94	0.30249589	0.48523815	1.25793837	2.19055004	2.68480844	0.87349653	0.3334844	0.07674238	0.00237953	0.00164105	0.00063394	0.00395023	0.00197453
1999116	142209039	95	0.00168675	0.00318675	0.00855646	0.01470092	0.0150596	0.00533666	0.00144827	0.00073153	0.00025723	0.00006677	0.00004982	0.00014478	0.00002992	1999116	142209878	95	0.27987024	0.45067009	1.17956768	2.06641039	2.5394955	0.82043984	0.3101142	0.0705818	0.00224047	0.00155559	0.00060027	0.00368904	0.00187259
1999116	142209752	96	0.00157836	0.00299781	0.00816685	0.01409714	0.01443598	0.00506981	0.0013488	0.00069587	0.00024033	0.00006405	0.00004428	0.00012656	0.00002726	1999116	142210795	96	0.26135757	0.42330819	1.12351878	1.98348365	2.44422918	0.7841801	0.29358927	0.06608317	0.0020948	0.00147127	0.00053379	0.00349805	0.00176259
1999116	142210677	97	0.00148155	0.00283803	0.00785231	0.01361521	0.01392943	0.00484224	0.00127131	0.00065643	0.00023247	0.00005932	0.00003841	0.00011101	0.0000236	1999116	142211714	97	0.24526594	0.3990863	1.07357096	1.90998992	2.3599174	0.7513514	0.27882745	0.06204804	0.00201299	0.00141521	0.00050591	0.0033404	0.00170413
1999116	142211579	98	0.0013899	0.00269049	0.00756189	0.0131772	0.01346366	0.00464013	0.00120236	0.00062624	0.00022196	0.00005603	0.00003286	0.00009701	0.00002184	1999116	142212642	98	0.22767741	0.37170701	1.01105822	1.81025234	2.24196863	0.70720182	0.25975635	0.05698826	0.00185602	0.00132662	0.00043881	0.00310914	0.00159501
1999116	142212509	99	0.00130115	0.00253611	0.0072317	0.01267326	0.01292668	0.00441795	0.00111974	0.00059078	0.0002141	0.00005566	0.00002854	0.00008536	0.00001917	1999116	142213561	99	0.21034845	0.34439078	0.94602401	1.70133191	2.11086572	0.65919207	0.23919549	0.05174059	0.00173235	0.00122604	0.0004043	0.00289717	0.00150531
1999116	142213429	100	0.00121345	0.00237827	0.00688925	0.0121285	0.012366	0.00418196	0.00103742	0.0005557	0.0001957	0.00005275	0.00002475	0.00007263	0.00001591	1999116	142214270	100	0.19553979	0.32163811	0.89690711	1.6154317	2.005906	0.62078607	0.22264495	0.04760776	0.00166941	0.0012378	0.00035892	0.00271931	0.00142681
1999116	142214227	101	0.00112935	0.00223565	0.00657494	0.01164533	0.01186909	0.00397094	0.00097951	0.00052836	0.00018578	0.00004973	0.00002158	0.000063	0.0000146	1999116	142214977	101	0.18436717	0.30539662	0.86262414	1.56702428	1.94871537	0.59828654	0.21243154	0.04495107	0.00151002	0.00109679	0.00033182	0.00257635	0.00134346
1999116	142214904	102	0.00105871	0.00212529	0.00633371	0.01126733	0.01148547	0.00381521	0.00092507	0.00050562	0.00017937	0.00004674	0.00001965	0.00005832	0.00001364	1999116	142215811	102	0.17358013	0.28859554	0.82496596	1.50925733	1.879153	0.57234229	0.20163358	0.042178	0.00145001	0.00106739	0.00029514	0.00245227	0.00129512
1999116	142215750	103	0.00099159	0.00200593	0.00607446	0.01086255	0.01105987	0.00364964	0.00087003	0.00047494	0.00017083	0.00004404	0.00001578	0.00005218	0.00001227	1999116	142216431	103	0.16112144	0.268574	0.77610634	1.42471931	1.77474675	0.53562453	0.18674092	0.03861204	0.00136984	0.00098367	0.00028255	0.0022956	0.00122567
1999116	142216297	104	0.00091811	0.00187176	0.00576458	0.01035676	0.01053727	0.00344131	0.0008031	0.00044782	0.00016139	0.00004107	0.00001358	0.00004565	0.00000973	1999116	142217342	104	0.14905144	0.24934562	0.72826011	1.34204929	1.67218985	0.49929219	0.17190896	0.03505075	0.0012356	0.00091706	0.00023527	0.00211312	0.0011144
1999116	142217234	105	0.00085207	0.00174885	0.0054633	0.00987194	0.01004561	0.00325133	0.00073342	0.00041798	0.00014715	0.00003688	0.00001016	0.00003907	0.00000824	1999116	142217864	105	0.13861811	0.23332054	0.68978302	1.27841234	1.59400956	0.47059355	0.15982296	0.03223314	0.00119418	0.00087643	0.00021742	0.00201978	0.00107762
1999116	142217818	106	0.00079238	0.00164506	0.005207	0.00946177	0.00962556	0.00308413	0.00068444	0.00039125	0.0001438	0.00003654	0.00000894	0.00003408	0.00000649	1999116	142218368	106	0.13007243	0.22037064	0.66162147	1.23433582	1.53989486	0.44978975	0.15083812	0.03000035	0.00112654	0.00083011	0.0002011	0.00191427	0.0010333
1999116	142218296	107	0.00073625	0.00155101	0.00499115	0.00911857	0.0092839	0.0029458	0.00064514	0.00037152	0.00013299	0.00003525	0.00000727	0.00002995	0.00000562	1999116	142218702	107	0.12243204	0.20871644	0.63630632	1.19389497	1.49006491	0.43052858	0.14266066	0.02795296	0.00108364	0.00077904	0.0001797	0.00182639	0.00098403
1999116	142218679	108	0.00068332	0.00144955	0.00478841	0.00880543	0.00896431	0.00282266	0.00059554	0.00035418	0.00012337	0.00003438	0.00000635	0.00002655	0.00000481	1999116	142218985	108	0.11494057	0.19696222	0.60904405	1.14838048	1.43390243	0.40961089	0.1340544	0.02593506	0.00103942	0.00075579	0.00016025	0.00173229	0.0009359
1999116	142218859	109	0.00064156	0.00137068	0.00458418	0.00848661	0.00863919	0.00269258	0.00055693	0.00033491	0.00011548	0.00003186	0.00000538	0.00002308	0.00000557	1999116	142219173	109	0.10929214	0.18782963	0.58569138	1.10880003	1.38361778	0.39240728	0.1274299	0.02450807	0.00097956	0.00074487	0.00015735	0.00169673	0.00091561
1999116	142219172	110	0.00060102	0.00130359	0.00440362	0.00820598	0.00834899	0.00257303	0.00052649	0.0003279	0.00010691	0.00002917	0.00000391	0.00001903	0.00000498	1999116	142219184	110	0.10475035	0.18036446	0.56602762	1.07440965	1.34081509	0.37835778	0.12223868	0.02341278	0.00093909	0.0007171	0.00014858	0.00163494	0.00088341
1999116	142219182	111	0.00057457	0.00125329	0.00426523	0.00797186	0.0081094	0.0024876	0.00050161	0.00031505	0.00010172	0.00002791	0.00000306	0.00001706	0.00000429	1999116	142219194	111	0.10020853	0.17289924	0.54636379	1.04001915	1.29801226	0.36430821	0.11704742	0.02231749	0.00089862	0.00068932	0.00013981	0.00157314	0.00085121
1999116	142219193	112	0.00054823	0.00120312	0.004127	0.00773793	0.00787003	0.00240232	0.00047675	0.00030213	0.00009653	0.00002665	0.00000221	0.0000151	0.0000036	1999116	142219204	112	0.09566667	0.16543396	0.52669986	1.00562854	1.25520928	0.35025856	0.11185611	0.02122218	0.00085815	0.00066154	0.00013104	0.00151134	0.00081901
1999116	142219203	113	0.0005219	0.00115294	0.00398877	0.00750399	0.00763066	0.00231705	0.00045189	0.00028921	0.00009135	0.0000254	0.00000136	0.00001314	0.00000291	1999116	142219215	113	0.09112475	0.15796861	0.50703583	0.97123778	1.21240613	0.33620882	0.10666476	0.02012686	0.00081768	0.00063377	0.00012228	0.00144955	0.00078681
1999116	142219213	114	0.00049557	0.00110276	0.00385054	0.00727005	0.00739129	0.00223178	0.00042703	0.00027629	0.00008617	0.00002414	0.00000046	0.00001118	0.00000222	1999116	142219225	114	0.08658278	0.15050318	0.48737168	0.93684688	1.16960279	0.32215898	0.10147334	0.01903152	0.00077721	0.00060599	0.00011351	0.00138775	0.00075461
1999116	142219223	115	0.00046923	0.00105258	0.0037123	0.00703611	0.00715192	0.00214651	0.00040217	0.00026337	0.00008098	0.00002289	0.00000006	0.00000922	0.00000153	1999116	142219235	115	0.08204075	0.14303766	0.46770741	0.9024558	1.12679923	0.30810902	0.09628185	0.01793616	0.00073673	0.00057821	0.00010474	0.00132595	0.00072241
1999116	142219234	116	0.0004429	0.0010024	0.00357407	0.00680217	0.00691255	0.00206123	0.0003773	0.00025045	0.0000758	0.00002163	0	0.00000726	0.00000083	1999116	142219246	116	0.07749864	0.13557203	0.44804298	0.86806453	1.08399545	0.29405893	0.09109028	0.01684077	0.00069626	0.00055043	0.00009597	0.00126415	0.0006902
1999116	142219244	117	0.00041656	0.00095222	0.00343583	0.00656823	0.00667317	0.00197596	0.00035244	0.00023753	0.00007061	0.00002037	0	0.00000529	0.00000022	1999116	142219256	117	0.07295643	0.12810628	0.4283784	0.83367305	1.0411914	0.28000868	0.08589862	0.01574535	0.00065578	0.00052265	0.0000872	0.00120235	0.000658
1999116	142219254	118	0.00039023	0.00090204	0.0032976	0.00633429	0.0064338	0.00189069	0.00032758	0.0002246	0.00006543	0.00001912	0	0.00000331	0	1999116	142219266	118	0.06841412	0.12064038	0.40871362	0.79928132	0.99838705	0.26595826	0.08070684	0.0146499	0.00061531	0.00049487	0.00007842	0.00114055	0.0006258
1999116	142219265	119	0.00036389	0.00085185	0.00315936	0.00610035	0.00619442	0.00180541	0.00030271	0.00021168	0.00006025	0.00001786	0	0.00000125	0	1999116	142219276	119	0.06387167	0.1131743	0.38904862	0.76488933	0.95558236	0.25190762	0.07551492	0.0135544	0.00057483	0.00046709	0.00006965	0.00107874	0.0005936
1999116	142219275	120	0.00033755	0.00080167	0.00302112	0.0058664	0.00595504	0.00172013	0.00027785	0.00019876	0.00005506	0.00001661	0	0.00000016	0	1999116	142219287	120	0.05932906	0.10570801	0.36938337	0.73049701	0.91277729	0.23785675	0.07032283	0.01245884	0.00053436	0.00043931	0.00006088	0.00101694	0.00056139
1999116	142219285	121	0.00031121	0.00075148	0.00288288	0.00563246	0.00571567	0.00163486	0.00025298	0.00018584	0.00004988	0.00001535	0	0	0	1999116	142219297	121	0.05478624	0.09824145	0.34971781	0.69610434	0.86997178	0.22380558	0.06513054	0.01136321	0.00049388	0.00041153	0.0000521	0.00095514	0.00052919
1999116	142219296	122	0.00028487	0.0007013	0.00274464	0.00539851	0.00547629	0.00154958	0.00022811	0.00017291	0.00004469	0.00001409	0	0	0	1999116	142219307	122	0.05024316	0.09077456	0.33005191	0.66171125	0.82716575	0.20975406	0.05993797	0.01026748	0.00045339	0.00038375	0.00004332	0.00089333	0.00049698
1999116	142219306	123	0.00025853	0.00065111	0.0026064	0.00516456	0.0052369	0.0014643	0.00020324	0.00015999	0.0000395	0.00001284	0	0	0	1999116	142219318	123	0.04569974	0.08330726	0.31038559	0.62731768	0.78435913	0.19570212	0.05474507	0.00917161	0.00041291	0.00035597	0.00003453	0.00083152	0.00046478
1999116	142219316	124	0.00023218	0.00060092	0.00246815	0.00493061	0.00499752	0.00137902	0.00017836	0.00014706	0.00003432	0.00001158	0	0	0	1999116	142219328	124	0.04115909	0.07584453	0.29073043	0.59294298	0.7415757	0.1816582	0.04955528	0.00807638	0.00037245	0.00032818	0.00002572	0.00076975	0.00043258
1999116	142219327	125	0.00020583	0.00055073	0.00232991	0.00469666	0.00475813	0.00129373	0.00015348	0.00013414	0.00002913	0.00001033	0	0	0	1999116	142219352	125	0.03782953	0.07031804	0.27553734	0.56603115	0.70796456	0.17087159	0.04571073	0.00729	0.00034285	0.00030083	0.00001475	0.00072392	0.00040301
1999116	142219347	126	0.00018522	0.00050948	0.00221199	0.00449359	0.0045511	0.00122229	0.00013263	0.00012459	0.00002582	0.0000093	0	0	0	1999116	142219389	126	0.0356138	0.06657858	0.26449939	0.54608916	0.68292001	0.16310905	0.0431052	0.00678558	0.00032323	0.00027385	0.00000356	0.00069287	0.00037588
1999116	142219384	127	0.00017315	0.0004817	0.00212498	0.00433763	0.00439343	0.00117187	0.00011773	0.00012012	0.00002532	0.00000863	0	0	0	1999116	142219426	127	0.03339801	0.06283905	0.25346137	0.52614708	0.65787533	0.15534642	0.04049961	0.00628113	0.00030362	0.00024688	0	0.00066183	0.00034874
1999116	142219421	128	0.00016128	0.00045424	0.0020387	0.00418276	0.00423691	0.00112194	0.00010296	0.00011578	0.00002488	0.00000796	0	0	0	1999116	142219464	128	0.03118215	0.05909944	0.24242325	0.50620488	0.63283052	0.14758369	0.03789396	0.00577666	0.00028401	0.00021991	0	0.00063078	0.00032161
1999116	142219458	129	0.00014942	0.00042678	0.00195241	0.0040279	0.00408039	0.00107201	0.00008818	0.00011143	0.00002445	0.0000073	0	0	0	1999116	142219502	129	0.02905407	0.05548314	0.23167591	0.48672051	0.60834354	0.14003372	0.0353817	0.00529659	0.00026396	0.00019904	0	0.00059893	0.00029852
1999116	142219495	130	0.00013732	0.0003995	0.0018672	0.00387444	0.00392556	0.00102263	0.00007344	0.00010651	0.00002395	0.00000668	0	0	0	1999116	142219598	130	0.02735246	0.05246744	0.22235355	0.46948442	0.58659575	0.13352377	0.03332356	0.00493443	0.00024179	0.0002077	0	0.00056314	0.00029506
